key,op,size,op_count,key_size
1666551053,GET,427,1,67
1665589726,GET,158,1,79
1666184535,GET,102,1,60
1665594460,GET,102,4,62
1665594460,GET,102,2,62
1666889590,GET,0,1,71
1666890744,GET,107,1,67
1666890775,SET,79,1,39
1666890775,GET,0,1,39
1666206416,GET,104,1,64
1665588073,GET,88,1,48
1666206416,GET,104,2,64
1665521932,GET,421,1,54
1666891264,GET,171,1,77
1665590702,GET,171,3,80
1665963165,GET,85,2,41
1665963165,SET,85,1,41
1665963165,GET,0,1,41
1665590141,GET,0,1,24
1666122314,GET,144,1,94
1665590528,GET,110,1,70
1666891677,SET,83,1,41
1666891677,GET,0,1,41
1666893161,SET,169,2,71
1666893161,GET,0,1,71
1666893175,SET,94,1,29
1666893175,GET,0,1,29
1666893192,SET,92,1,52
1666893192,GET,0,1,52
1666893161,GET,0,1,71
1666893598,GET,162,1,64
1666757508,GET,396,2,72
1666893632,GET,798,1,79
1665589565,GET,110,1,60
1666893820,SET,822,1,42
1666893820,GET,0,1,42
1665628602,GET,584,2,66
1665628602,GET,584,3,66
1665628602,GET,584,2,66
1665591180,GET,64,1,23
1666893844,SET,131,1,90
1666893844,GET,0,1,90
1665592284,GET,193,1,71
1665592151,GET,131,1,81
1665592200,GET,100,2,59
1665592284,GET,193,2,71
1666051092,GET,116,1,76
1666051092,GET,116,1,76
1666758099,GET,273,1,38
1665656094,GET,147,1,66
1665592012,GET,98,1,58
1666779577,SET,93,1,53
1666779577,GET,0,1,53
1666895988,SET,233,1,79
1666896017,GET,103,1,61
1665591899,GET,89,1,47
1666896017,GET,103,1,61
1665657575,GET,123,2,66
1666762762,GET,158,2,64
1666622465,GET,192,1,60
1666896142,SET,1106,1,34
1666896142,GET,0,1,34
1666762762,GET,158,1,64
1666896250,GET,113,1,73
1665594122,GET,174,1,46
1665594105,GET,12411,1,82
1666896312,GET,1972,1,83
1665632506,GET,198,1,56
1666758879,SET,1133,1,79
1666758879,GET,0,1,79
1666897243,SET,149,1,105
1666897243,GET,149,2,105
1666228075,GET,98,1,41
1666897258,GET,134,1,94
1665590765,GET,88,1,23
1666897223,GET,123,1,70
1666281724,GET,288,1,89
1665642221,GET,598,1,77
1665594981,GET,133,1,65
1665592798,GET,92,2,44
1665655707,GET,147,1,107
1666897796,SET,103,1,63
1666897796,GET,0,1,63
1665592931,GET,90,1,25
1665595343,SET,5068,1,102
1665595343,GET,0,1,102
1666897837,SET,146,1,62
1666897837,GET,0,1,62
1666760427,GET,472,1,48
1665595212,GET,125,1,85
1665637996,GET,252,2,61
1665811143,GET,1167,2,75
1666897967,GET,640,1,68
1665594673,GET,0,1,39
1665594760,GET,259,1,78
1665594679,GET,180,4,89
1666897420,GET,2907,1,56
1666054754,GET,542,1,61
1665811489,GET,100,1,60
1665730834,GET,116,1,52
1665460643,GET,125,2,85
1666899024,GET,0,1,38
1665642746,SET,92,1,52
1665642746,GET,0,1,52
1666899031,GET,107,1,67
1666899132,GET,157,1,63
1665641047,GET,458,1,59
1666899237,SET,123,1,50
1666899237,GET,0,1,50
1666900290,SET,64,1,23
1666900290,GET,0,1,23
1666763766,GET,110,1,69
1665597270,SET,105,2,56
1666900342,GET,121,1,80
1666763766,GET,110,1,69
1666763745,GET,113,1,72
1665731034,GET,171,1,80
1665596787,GET,0,1,40
1665596109,GET,0,2,23
1666900493,GET,687,1,51
1666763558,GET,307,5,172
1665596159,GET,81,2,39
1666463870,SET,159,1,79
1666463870,GET,0,1,79
1665935679,GET,87,1,32
1666900917,GET,0,1,24
1666761033,GET,141,2,84
1666919554,GET,0,1,65
1665592444,GET,6730,2,70
1665592415,GET,150,1,101
1665592415,GET,150,3,101
1665592352,GET,110,1,70
1666054065,GET,110,1,60
1666919775,SET,126,1,57
1666919775,GET,0,1,57
1665644244,GET,466,1,80
1665596423,GET,173,1,72
1666447714,GET,108,1,68
1665597760,GET,127,1,86
1665597615,GET,0,1,39
1665597617,GET,103,5,48
1665642079,GET,95,1,55
1665460203,GET,8463,2,88
1666920606,GET,119,1,78
1665462064,GET,0,2,24
1665462041,GET,208,1,90
1665595724,GET,175,5,91
1665595724,GET,175,4,91
1665761616,GET,0,1,39
1666230104,GET,168,1,48
1665641142,GET,1382,2,50
1666920909,GET,167,1,56
1665522246,GET,1302,1,78
1665900794,SET,184,1,93
1665900794,GET,0,1,93
1665642532,GET,1605,1,61
1666921288,SET,163,2,65
1666921288,GET,0,1,65
1665461839,GET,1114,2,76
1666764072,SET,167,1,73
1666764072,GET,0,1,73
1665461839,GET,1114,3,76
1666011929,GET,100,2,60
1665461839,GET,1114,2,76
1665462022,GET,102,1,60
1665461834,GET,102,3,47
1665460784,SET,1314,1,40
1666921375,SET,102,2,62
1666921375,GET,0,2,62
1666921489,SET,136,1,95
1666921489,GET,0,1,95
1666762192,GET,170,1,78
1666921375,GET,0,1,62
1665461608,GET,286,2,87
1666922037,GET,99,1,59
1666922038,SET,238,1,50
1666922038,GET,0,1,50
1665598010,GET,116,1,51
1665598010,GET,116,1,51
1665597990,GET,130,1,89
1666126228,GET,122,1,75
1665816421,GET,170,1,78
1666922228,SET,173,4,67
1666922228,GET,0,1,67
1665463485,GET,148,1,108
1666922228,SET,173,4,67
1666922228,GET,0,1,67
1665468190,GET,180,2,89
1665468185,GET,131,1,91
1666770361,GET,100,1,60
1665818399,GET,64,1,23
1665742199,GET,498,2,67
1665771633,GET,153,2,80
1665465898,GET,175,6,91
1665465889,GET,0,2,39
1666925555,SET,140,1,73
1666925555,GET,0,1,73
1666925575,SET,121,1,80
1666925575,GET,0,1,80
1665465903,GET,5639,6,91
1666926252,GET,148,1,61
1666769904,GET,184,1,65
1665605468,GET,180,1,89
1666926252,GET,148,1,61
1665467401,GET,198,1,80
1666768897,GET,297,1,56
1665467426,GET,98,2,57
1665467401,GET,198,1,80
1666669186,SET,64,1,23
1666669186,GET,0,1,23
1666771355,SET,396,1,72
1666771355,GET,0,1,72
1665605898,GET,180,1,68
1665818629,GET,145,1,95
1665465041,GET,0,2,23
1665465066,GET,75,1,33
1666926995,SET,95,1,32
1666926995,GET,0,1,32
1666927003,GET,116,1,76
1665747426,GET,92,1,52
1666927163,GET,105,1,55
1665472971,GET,124,2,84
1665661107,GET,104,1,64
1666289396,GET,462,1,60
1665467053,GET,257,2,78
1666927427,SET,8147,1,99
1666927427,GET,0,1,99
1666927347,GET,75,2,25
1665467053,GET,257,1,78
1665821187,SET,103,1,63
1665821187,GET,0,1,63
1666927554,DELETE,0,1,44
1665473152,GET,5156,2,88
1665466097,GET,130,2,63
1666458021,GET,166,1,48
1665903663,GET,84,1,44
1666928321,GET,0,1,23
1665514575,GET,83,1,37
1665606178,GET,169,2,66
1666560034,SET,1212,1,31
1666560034,GET,1212,2,31
1666060462,GET,117,1,77
1666771161,GET,157,1,63
1665661306,GET,106,1,66
1666017888,GET,71,3,23
1666636056,GET,108,1,67
1666636056,GET,108,1,67
1666930278,DELETE,0,1,71
1666775954,GET,75,1,33
1666930444,GET,109,1,68
1665664655,GET,111,1,58
1665608470,GET,177,1,79
1666771053,GET,75,1,34
1665470081,SET,211,1,60
1665470081,GET,0,1,60
1666771053,GET,75,1,34
1666771047,SET,119,1,79
1666771047,GET,0,1,79
1665821448,GET,176,1,46
1666931628,GET,157,1,63
1666931825,SET,166,1,72
1666931825,GET,0,1,72
1666931628,GET,157,1,63
1666931890,SET,98,1,49
1666931890,GET,0,1,49
1666931628,GET,157,1,63
1665660082,GET,115,1,75
1666932107,SET,81,1,39
1666773539,GET,157,1,63
1665608330,GET,159,4,79
1666773484,GET,99,2,59
1666773508,GET,94,3,54
1666773487,GET,0,1,60
1665976165,GET,118,1,78
1666932376,GET,169,1,71
1666932408,SET,90,1,40
1665473608,GET,159,1,77
1665473533,GET,235,3,128
1666932403,GET,138,1,70
1665607811,GET,425,1,44
1666932472,GET,26580,1,82
1665467929,GET,119,1,79
1666932603,GET,158,1,64
1666932592,SET,163,2,65
1666932592,GET,0,1,65
1666932613,GET,94,1,54
1666932694,SET,123,1,83
1666932694,GET,0,1,83
1665519413,GET,93,1,53
1665475927,GET,62,1,20
1665475901,GET,362,5,67
1666932836,SET,166,1,72
1666932836,GET,0,1,72
1666932836,SET,166,1,72
1666932836,GET,0,1,72
1665660306,GET,257,1,59
1666181043,SET,111,1,71
1666181043,GET,0,1,71
1666707046,GET,150,2,100
1665748776,GET,180,1,89
1666776239,GET,79,1,38
1665906891,GET,123,1,60
1665470454,GET,119,2,23
1666776181,DELETE,0,1,23
1666933708,GET,88,1,48
1666933817,SET,65,1,23
1666933817,GET,0,1,23
1666933903,SET,157,1,63
1665473972,GET,287,2,42
1666636787,SET,162,1,88
1666636787,GET,0,1,88
1665475719,GET,232,1,78
1665475788,GET,495,1,79
1665475686,GET,119,1,78
1666934255,GET,158,1,64
1666934269,GET,123,1,59
1666934273,SET,184,1,93
1666934273,GET,0,1,93
1665503960,GET,0,1,40
1665503977,GET,176,1,78
1666776373,GET,156,1,62
1666935580,GET,101,1,61
1666776373,GET,156,1,62
1665476694,GET,0,1,39
1666776373,GET,156,1,62
1666935773,SET,112,1,63
1666935773,GET,0,1,63
1665478559,GET,93,2,53
1665478565,GET,302,2,43
1665478560,GET,120,3,80
1666935961,SET,121,1,63
1666935961,GET,0,1,63
1666773223,GET,178,1,47
1666773223,GET,178,3,47
1666459516,SET,366,1,107
1666459516,GET,0,1,107
1665475236,GET,170,4,79
1665475255,GET,98,1,58
1665475237,GET,0,2,40
1665475248,GET,90,2,34
1665475255,GET,98,1,58
1665480590,GET,136,2,95
1665481136,GET,93,1,53
1665481137,GET,124,2,29
1666938614,SET,163,2,65
1666938614,GET,0,1,65
1665670457,GET,164,2,47
1665670523,GET,1003,1,73
1666938564,SET,420,1,50
1666938614,SET,163,2,65
1666940653,SET,147,1,60
1666940653,GET,0,1,60
1666940654,SET,158,2,60
1666940654,GET,0,1,60
1665779819,GET,210,1,76
1666779047,GET,105,1,65
1666942117,SET,100,2,60
1666942117,GET,0,2,60
1666942117,SET,100,1,60
1666942117,GET,0,1,60
1665752666,GET,109,1,68
1665666113,GET,0,1,39
1666942248,GET,887,1,90
1665481944,GET,67,2,25
1666942471,GET,9588,1,99
1666942575,DELETE,0,1,62
1665610934,GET,100,1,60
1665485064,GET,595,1,57
1665486491,GET,1048,1,77
1666948721,GET,131,1,90
1665632759,GET,176,1,78
1665489064,GET,170,1,79
1665489064,GET,170,1,79
1665488042,GET,100,21,60
1665634772,GET,572,2,68
1666949190,SET,323,1,83
1666949190,GET,0,1,83
1665703996,GET,0,1,39
1666815417,GET,104,3,64
1665507833,GET,102,1,47
1665507766,GET,0,2,39
1666381118,GET,109,1,69
1666576034,GET,159,1,66
1666576034,GET,159,1,66
1665971888,GET,75,1,33
1666576034,GET,159,2,66
1666949453,SET,1490,1,44
1666949453,GET,0,1,44
1666576034,GET,159,1,66
1666949549,GET,97,1,57
1665919118,GET,0,5,24
1666949549,SET,97,1,57
1666949549,GET,0,1,57
1665487991,GET,194,5,71
1665784075,GET,109,2,68
1666949644,GET,96,3,56
1665631187,SET,961,1,91
1665631187,GET,0,1,91
1665486614,GET,158,4,79
1665486723,GET,104,1,64
1666950059,GET,90,1,25
1666950081,SET,147,1,68
1666950081,GET,0,1,68
1665672677,SET,64,1,23
1665672677,GET,0,1,23
1665489449,GET,119,2,79
1665489460,GET,97,2,27
1666950107,GET,119,1,78
1665489460,GET,97,3,27
1665487007,GET,104,1,64
1666950169,SET,104,1,64
1666950169,GET,0,1,64
1665487019,GET,99,4,59
1666950204,GET,130,1,89
1665487016,GET,76,3,34
1665487025,GET,181,7,47
1665487097,GET,97,2,57
1665920608,GET,1066,1,72
1666484661,SET,162,1,88
1666484661,GET,162,7,88
1667109703,GET,760,1,82
1667109709,SET,169,2,71
1667109709,GET,0,1,71
1665489969,GET,130,1,71
1667091299,SET,110,1,69
1667091299,GET,110,3,69
1666402362,GET,117,2,77
1666812516,GET,200,1,58
1667110099,GET,632,1,72
1667110175,SET,173,4,67
1667110176,GET,0,1,23
1667110175,GET,0,1,67
1665517795,GET,965,3,57
1666177537,SET,110,1,38
1666177537,GET,0,1,38
1667110176,GET,0,1,23
1667110175,SET,173,4,67
1667110175,GET,0,1,67
1667110248,GET,158,1,60
1667110365,GET,0,1,66
1665490477,GET,111,1,67
1665638259,GET,0,1,39
1665488449,GET,215,2,128
1665488272,GET,336,2,72
1666817123,GET,1366,1,45
1667110757,SET,94,1,54
1665488256,GET,71,2,21
1667110757,GET,0,1,54
1665488241,GET,108,1,68
1665488371,GET,117,2,77
1667110784,SET,67,1,25
1667110784,GET,0,1,25
1667110798,SET,461,1,48
1665782366,GET,96,1,47
1665495266,SET,363,1,38
1665495266,GET,363,4,38
1666821534,GET,105,1,65
1665490058,GET,153,1,80
1666302618,GET,129,1,88
1667111065,SET,160,1,61
1667111065,GET,0,1,61
1666821621,GET,108,6,68
1666320603,GET,213,1,64
1665487230,GET,97,1,57
1665487272,GET,183,1,113
1665487296,GET,133,1,92
1665487296,GET,133,3,92
1667111136,GET,138,1,97
1665487255,GET,99,1,58
1666821137,GET,198,1,80
1666821095,GET,110,1,69
1665495216,GET,130,1,89
1665495052,GET,202,5,31
1665835311,GET,214,1,87
1667111592,GET,4880,1,86
1665496610,SET,92,1,52
1665496610,GET,0,1,52
1665897399,GET,171,1,80
1665496474,GET,157,6,64
1665639752,GET,469,1,51
1665496532,SET,116,1,76
1665496532,GET,116,2,76
1667111817,GET,1535,1,83
1665489653,GET,1021,2,57
1665989472,GET,111,1,25
1665491030,GET,64,1,23
1665490944,GET,202,3,71
1666430586,GET,131,1,66
1665490925,GET,115,4,75
1666815266,SET,166,1,72
1666815266,GET,0,1,72
1665489266,GET,0,2,24
1666815266,GET,0,1,72
1666815269,GET,113,1,73
1667112109,SET,125,1,38
1667112109,GET,0,1,38
1667113105,GET,157,1,63
1665643568,GET,98,1,57
1666831249,GET,147,1,66
1665500088,GET,161,1,21
1667113105,GET,157,1,63
1667113141,SET,88,1,48
1667113222,DELETE,0,1,73
1665500895,GET,106,1,66
1666834712,GET,2099,1,82
1666124545,SET,103,1,61
1666124545,GET,0,1,61
1665642956,GET,111,1,71
1666837223,GET,93,1,53
1665447632,GET,98,1,53
1665500677,GET,129,1,52
1665447526,GET,105,1,50
1666267078,SET,136,1,95
1666267078,GET,0,1,95
1665497885,GET,85,1,41
1666687124,GET,6599,1,80
1666687145,SET,198,1,98
1666687145,GET,0,1,98
1665498072,GET,137,1,69
1666687124,GET,6599,1,80
1666687124,GET,6599,1,80
1665498006,GET,104,1,64
1666687236,GET,113,1,72
1665447100,GET,421,1,78
1665447100,GET,421,1,78
1666093822,SET,89,1,47
1666093822,GET,0,1,47
1666687206,GET,121,1,80
1665696391,SET,132,1,38
1665696391,GET,0,1,38
1665696391,GET,132,1,38
1666687449,GET,116,1,69
1665447731,SET,208,1,90
1665447893,GET,170,1,79
1665447926,GET,311,1,49
1665447969,GET,123,1,50
1665448146,GET,102,1,47
1666689862,SET,95,1,55
1666689862,GET,0,1,55
1665450159,GET,103,1,61
1665448449,GET,254,1,91
1666690109,GET,207,1,57
1665696953,GET,184,1,46
1665448922,GET,143,1,103
1666690628,GET,111,1,60
1665450752,GET,115,1,75
1666690713,GET,0,1,72
1666690717,GET,90,1,50
1665453324,GET,79,1,37
1665946847,SET,2405,1,86
1665946847,GET,2405,2,86
1665708093,GET,130,2,90
1666690951,GET,152,1,81
1666691004,SET,96,1,47
1666691004,GET,0,1,47
1666193687,SET,119,1,78
1666193687,GET,0,1,78
1665508695,GET,258,1,57
1665452517,GET,121,1,44
1666691699,GET,0,2,23
1665453024,GET,110,1,57
1665451481,SET,83,1,41
1666691859,GET,159,1,65
1665710262,SET,324,1,39
1665710262,GET,0,1,39
1666692293,GET,158,1,60
1666692316,GET,358,1,44
1665513750,GET,1943,1,67
1665513750,GET,1943,1,67
1666084294,GET,103,1,63
1666693263,GET,156,1,62
1666693292,SET,202,13,60
1666693292,GET,0,1,60
1666693300,GET,0,1,57
1666693301,SET,114,1,73
1666693301,GET,0,1,73
1665710165,GET,95,1,55
1665456093,GET,99,1,42
1666693343,GET,167,1,73
1665871260,GET,2450,1,72
1665457294,GET,64,1,23
1665457119,GET,143,1,79
1665871260,GET,2450,1,72
1665456889,GET,135,1,94
1666693474,SET,111,1,71
1666693474,GET,0,1,71
1666693533,DELETE,0,1,44
1666693474,SET,111,1,71
1666693474,GET,0,1,71
1666693644,GET,157,1,63
1665595667,SET,116,1,62
1665595667,GET,0,1,62
1665641405,SET,123,1,83
1665641405,GET,0,1,83
1665514114,GET,463,1,67
1666694077,GET,210,1,76
1665874478,GET,211,1,74
1666694403,GET,0,1,76
1666694515,GET,0,1,63
1665580268,GET,95,1,54
1666694712,SET,172,1,90
1666694712,GET,0,1,90
1666694712,GET,172,1,90
1665844290,GET,95,2,55
1665457473,GET,81,1,21
1665457473,GET,81,1,21
1665755636,GET,64,1,23
1666695247,SET,107,1,67
1666695247,GET,0,1,67
1665456481,GET,168,1,62
1666695331,GET,116,1,76
1666695358,SET,82,1,40
1666695358,GET,0,1,40
1665459389,GET,116,1,76
1665459369,GET,71,1,25
1665459449,GET,2750,1,56
1666695446,SET,99,1,57
1666695453,GET,678,1,62
1666695453,SET,678,1,62
1666695453,GET,0,1,62
1665511814,GET,0,1,23
1666696459,GET,259,1,26
1666696481,GET,86,1,46
1666194849,SET,130,1,80
1666194849,GET,0,1,80
1665541034,GET,94,1,54
1665604298,GET,210,1,76
1665541030,GET,367,1,80
1665929515,GET,92,1,52
1666696830,SET,7190,1,99
1666696830,GET,0,1,99
1665462823,GET,102,1,24
1666281323,GET,1008,1,77
1666697014,GET,212,1,80
1666696979,DELETE,0,1,27
1665862272,GET,131,1,90
1666698583,GET,84,1,40
1665466543,GET,0,1,39
1665466524,GET,89,1,47
1666198103,GET,226,1,90
1666198103,GET,226,1,90
1666698661,SET,87,1,47
1666698661,GET,0,1,47
1665764422,GET,0,1,24
1665464688,GET,368,1,67
1665764422,GET,0,1,24
1666698687,GET,759,1,82
1665522385,GET,129,1,89
1665461412,GET,91,2,51
1666699574,GET,163,1,65
1665464486,GET,100,1,56
1666699660,GET,166,1,72
1665522506,GET,258,1,69
1666701814,SET,113,1,73
1666701814,GET,0,1,73
1665466282,GET,213,1,77
1666701841,SET,110,1,38
1666702274,GET,0,1,72
1665472165,GET,283,1,77
1666702327,GET,98,1,58
1665471103,GET,0,1,39
1666702364,GET,115,1,75
1665531725,GET,427,1,75
1666703334,GET,173,1,67
1665530898,GET,1447,1,71
1666703366,GET,103,1,63
1665890593,GET,148,1,22
1665478811,GET,171,2,80
1666704326,SET,110,1,38
1666704326,GET,0,1,38
1665479312,GET,0,1,39
1666704362,GET,106,1,66
1665472634,GET,134,1,93
1665472635,GET,0,1,39
1666187465,GET,0,1,47
1666704565,GET,91,1,26
1666704592,DELETE,0,1,44
1666704634,SET,123,1,83
1666704634,GET,0,1,83
1666704634,GET,123,1,83
1666704665,GET,158,1,64
1666704701,GET,0,1,72
1666704778,SET,93,1,53
1666704778,GET,0,1,53
1665477554,GET,197,2,79
1666705102,GET,100,1,60
1666705102,SET,100,1,60
1666705102,GET,0,1,60
1666705102,SET,100,1,60
1666705102,GET,0,1,60
1666705142,GET,109,1,68
1666705142,GET,109,1,68
1665473438,GET,96,1,56
1665473392,GET,144,1,80
1666705356,SET,106,1,66
1666705356,GET,0,1,66
1666705519,GET,167,1,73
1665537449,GET,119,1,78
1666109124,GET,0,1,77
1665477793,GET,94,1,54
1665477959,GET,74,1,24
1665477801,GET,144,1,104
1666705599,SET,254,2,40
1665477851,GET,117,1,77
1666532652,GET,110,2,69
1666706868,GET,202,1,60
1666545065,GET,396,1,72
1665483826,GET,130,1,89
1666533705,GET,103,1,61
1666706980,GET,109,1,23
1666707014,SET,360,1,44
1666707014,GET,0,1,44
1666707018,SET,74,1,29
1666707018,GET,0,1,29
1666707055,GET,125,2,55
1666707121,SET,169,1,50
1665497311,GET,180,1,89
1666707161,GET,104,1,64
1665895928,SET,124,1,84
1665895928,GET,0,1,84
1666707161,SET,104,1,64
1666707161,GET,0,1,64
1665725998,SET,116,1,76
1665725998,GET,0,1,76
1666707351,GET,105,1,65
1665678252,GET,90,1,50
1666707564,GET,103,1,63
1666707536,GET,79,1,24
1666708625,GET,174,1,73
1665507240,GET,211,1,77
1666708628,SET,157,1,63
1666708628,GET,0,1,63
1666709593,GET,0,1,63
1666709877,GET,0,1,39
1665449316,GET,207,2,80
1665449316,GET,207,2,80
1666710000,GET,148,1,60
1666710019,SET,99,1,55
1666710019,GET,0,1,55
1666710039,GET,66,1,24
1666710085,GET,228,1,92
1666710090,SET,166,1,72
1666710090,GET,0,1,72
1665515666,GET,107,1,23
1665449316,GET,207,2,80
1665515666,GET,107,1,23
1665903099,GET,423,1,65
1666710566,SET,79,1,37
1666710566,GET,0,1,37
1666710563,GET,0,1,23
1666710593,GET,1124,1,40
1665929950,GET,0,1,38
1666710563,GET,0,1,23
1665929950,SET,82,1,38
1665506666,GET,88,1,46
1665506799,DELETE,0,1,27
1665929950,GET,0,2,38
1665645245,GET,104,1,64
1666710727,GET,0,1,63
1666710735,GET,93,2,53
1666581094,GET,95,1,55
1666281533,GET,92,1,52
1665450005,SET,156,1,116
1665450005,GET,0,1,116
1666710966,GET,105,1,65
1665449873,GET,185,3,79
1666710982,SET,138,1,97
1666710982,GET,0,1,97
1666432546,GET,106,1,66
1666711128,GET,82,2,32
1666709707,GET,67,1,25
1665986018,GET,184,1,93
1666711614,GET,88,2,48
1665508386,GET,132,3,82
1666712073,GET,166,1,64
1665508590,GET,97,1,57
1665508590,GET,97,1,57
1665508378,GET,286,1,87
1665449699,GET,100,1,60
1666712151,GET,104,4,57
1666712263,GET,501,1,48
1666712267,GET,128,3,87
1666712266,GET,84,3,42
1666712299,SET,238,1,50
1666712299,GET,0,1,50
1665510208,GET,399,1,72
1666407945,GET,133,2,62
1665510172,GET,0,1,39
1666407945,GET,133,1,62
1666712397,GET,117,1,72
1665646519,GET,0,1,40
1665646472,GET,135,2,33
1665510208,GET,399,2,72
1665810803,GET,109,3,68
1666712758,SET,112,1,72
1666712758,GET,0,1,72
1665512674,GET,169,4,49
1666712917,SET,101,1,61
1666712917,GET,0,1,61
1665450498,GET,1917,1,80
1665450446,GET,180,1,89
1665795856,GET,152,1,57
1666713156,SET,388,1,50
1666713156,GET,0,1,50
1665509980,GET,104,1,64
1665510049,GET,107,1,49
1665707387,SET,275,1,67
1665707387,GET,0,1,67
1665451337,GET,6080,2,92
1665451294,GET,1066,6,77
1665454756,GET,157,1,53
1666713590,SET,467,1,81
1666713590,GET,0,1,81
1665454723,GET,64,2,23
1666713684,GET,115,1,61
1666713687,GET,129,4,88
1666713807,GET,468,1,82
1665814655,GET,91,1,51
1665452431,GET,118,1,77
1665452764,GET,212,1,94
1665452735,GET,120,1,80
1665452740,GET,431,4,54
1665515177,GET,3302,1,72
1665648399,SET,130,1,89
1665648399,GET,0,1,89
1666714553,SET,138,1,70
1666714553,GET,0,1,70
1665812739,SET,102,1,62
1665812739,GET,0,1,62
1666714708,SET,231,1,119
1666714708,GET,0,1,119
1665791543,GET,228,1,92
1666714988,GET,113,1,72
1666715064,GET,0,1,62
1666715032,GET,101,1,61
1666715064,GET,0,1,62
1665451725,GET,0,1,39
1665451861,GET,136,1,75
1666715130,GET,0,3,26
1665704609,GET,91,1,26
1665507668,GET,215,1,79
1666715159,SET,94,1,49
1666715159,GET,94,2,49
1665449499,GET,104,8,45
1666715305,GET,135,1,94
1666715305,GET,135,1,94
1666715404,SET,90,1,25
1666715404,GET,0,1,25
1665456053,GET,81,3,23
1665455909,SET,451,2,101
1665455909,GET,0,2,101
1665648445,GET,96,2,56
1666716440,GET,169,1,71
1666716439,GET,116,1,62
1666716464,GET,112,1,23
1666716464,GET,112,1,23
1666716693,SET,183,1,46
1666716693,GET,0,1,46
1665647816,GET,98,2,58
1666717785,SET,452,1,51
1666717785,GET,0,1,51
1666717824,SET,494,1,48
1666717824,GET,0,1,48
1665464067,GET,0,1,39
1666717869,DELETE,0,1,81
1665463058,GET,110,2,57
1666717999,SET,97,1,57
1666717999,GET,0,1,57
1665458958,GET,93,1,53
1666425792,GET,64,1,23
1666719506,GET,117,1,77
1666241146,GET,119,1,78
1666719558,GET,192,1,29
1665461096,GET,0,1,39
1665521183,GET,150,1,69
1665521183,GET,150,2,69
1665457151,GET,0,1,39
1666719728,SET,2242,2,58
1666719729,SET,198,1,66
1666719729,GET,0,1,66
1666719654,GET,113,2,72
1665458573,GET,1187,2,56
1666720116,GET,163,1,69
1665471612,GET,1190,1,57
1665471535,GET,298,1,44
1666720988,GET,169,1,47
1665463838,GET,98,1,57
1665463935,GET,9885,1,75
1665657133,GET,210,1,76
1666721052,GET,157,1,63
1665657133,GET,210,1,76
1665664967,GET,110,1,57
1665469163,GET,109,1,69
1665462642,GET,84,3,42
1666086460,GET,64,2,23
1666721316,SET,108,1,68
1666721316,GET,0,1,68
1665463649,GET,205,5,62
1666721352,GET,333,1,57
1665906797,GET,93,1,53
1666721390,GET,420,1,88
1665465700,GET,760,3,39
1666721965,GET,0,1,101
1665952182,GET,109,1,69
1666722004,GET,118,1,73
1665469408,GET,98,2,58
1665469273,GET,143,2,46
1665469265,GET,311,2,71
1666722609,GET,90,1,50
1666722609,GET,90,1,50
1666335324,GET,0,1,23
1666722717,GET,158,1,79
1666722736,SET,147,1,70
1666722736,GET,0,1,70
1666722736,GET,147,1,70
1666722736,GET,147,1,70
1665525902,SET,152,1,36
1665525902,GET,0,1,36
1665473752,GET,633,8,57
1666722802,GET,154,1,21
1665472356,GET,121,1,61
1665472387,GET,0,1,39
1665472304,GET,1133,1,79
1666722955,SET,110,1,38
1666722955,GET,0,1,38
1665469023,GET,0,1,40
1665525390,GET,101,1,61
1666722979,GET,112,1,23
1665468903,GET,286,11,87
1665468933,GET,156,1,61
1665469007,GET,958,1,77
1666722955,SET,110,1,38
1666722955,GET,0,1,38
1665468881,GET,0,1,40
1665472030,GET,117,1,77
1666723158,GET,0,1,65
1666723159,SET,157,1,63
1666723159,GET,0,1,63
1665471796,GET,137,1,76
1665471759,GET,108,19,68
1665528512,GET,96,2,47
1666335591,GET,110,1,69
1665471759,GET,108,4,68
1665524755,GET,208,1,90
1665524737,GET,99,26,59
1666061121,GET,6408,1,34
1665524735,GET,92,14,52
1665524720,GET,5389,2,101
1665524733,GET,1373,1,76
1666245372,GET,108,1,68
1666723375,GET,134,3,93
1665474198,GET,253,2,90
1665940929,GET,106,1,66
1665474198,GET,253,2,90
1666723501,GET,104,1,64
1666723573,GET,162,1,64
1666723488,GET,83,1,41
1665474198,GET,253,1,90
1666723573,GET,162,1,64
1665474185,GET,4372,26,101
1665471373,GET,108,8,60
1666723688,SET,2125,1,142
1666723688,GET,0,1,142
1665471347,GET,103,1,63
1665471944,GET,7955,19,52
1665471944,GET,7955,10,52
1665470696,GET,128,2,70
1665470642,GET,489,1,75
1666724469,SET,101,1,61
1666724469,GET,0,1,61
1665529178,GET,0,1,39
1666724484,GET,748,1,48
1665668671,GET,0,1,40
1666249410,GET,399,1,44
1665478890,GET,184,1,93
1665478890,GET,184,1,93
1665478843,GET,126,8,86
1666724837,SET,90,1,40
1665553843,GET,111,1,71
1666724892,GET,227,2,69
1666249620,GET,231,2,72
1665477988,GET,163,1,67
1665474601,GET,99,3,59
1665474646,GET,949,1,77
1665474687,GET,172,2,68
1666724976,DELETE,0,1,44
1666403961,DELETE,0,1,38
1665474387,GET,1811,3,63
1665953524,GET,186,1,73
1666725054,SET,186,1,48
1666725054,GET,0,1,48
1665474508,GET,124,2,84
